1444892.8	180.435	1.553	180.204	1.780
1462051.7	27.445	0.841	184.634	0.566
7769752.2	18.720	0.259	18.707	0.647
1086458.6	26.553	1.812	18.697	0.728
1738558.4	36.746	0.777	22.129	0.890
1694331.0	22.059	0.518	24.582	0.728
3990135.5	25.501	0.518	25.461	0.566
1609810.3	30.522	1.294	28.419	1.052
1687104.9	54.450	1.230	28.016	2.022
512771.3	28.262	2.912	33.324	2.103
1178705.9	175.495	1.165	32.960	1.537
2108101.5	36.529	1.359	36.440	1.213
3499513.2	46.012	0.841	45.978	0.890
1439097.6	53.013	0.841	44.977	1.537
1353576.7	45.061	1.553	52.992	0.890
7385848.0	52.451	0.518	52.466	0.890
1629568.5	23.751	0.582	59.462	0.809
2463788.3	59.557	0.712	71.749	0.728
1479527.0	32.276	2.136	175.549	0.728
413305.3	66.069	3.171	174.896	3.398
1155314.7	70.541	2.783	175.404	1.133
1703411.2	181.741	0.712	181.681	0.890
1489929.9	18.707	0.712	26.241	0.890
6215594.2	23.963	0.518	23.823	0.404
1730142.4	25.459	0.777	32.644	0.971
1502035.6	59.690	0.971	37.033	0.971
1405008.6	17.762	1.294	27.518	0.971
1864028.5	26.390	0.971	23.966	0.728
1391282.0	58.554	0.777	38.358	0.647
985556.4	25.089	2.200	24.895	0.566
2013696.3	24.919	0.388	24.869	1.294
1726429.1	23.961	1.230	26.406	1.294
3518364.5	28.043	0.453	28.073	0.566
1088442.0	12.533	0.777	12.604	0.728
834855.5	27.554	0.841	13.040	0.566
1142214.4	60.697	1.035	14.000	0.404
694448.2	14.008	1.747	18.545	0.971
997225.3	32.307	1.294	20.252	0.890
816479.2	32.466	1.812	22.605	1.780
806074.5	54.842	1.553	18.410	0.647
1175406.8	60.821	0.906	17.574	0.566
751761.7	175.437	0.777	21.200	1.941
1035634.2	14.492	0.841	26.117	0.728
575555.8	24.468	6.277	23.569	1.780
1881576.4	28.568	0.841	28.578	1.052
887983.2	54.098	0.841	24.275	0.647
1500826.0	58.502	0.712	27.400	0.647
676387.5	174.285	2.653	27.433	1.133
895069.7	22.359	1.100	32.289	1.456
1703425.9	32.703	2.006	29.613	0.728
1121915.7	41.913	0.906	29.591	0.809
781697.3	43.778	0.906	30.744	0.647
1224488.5	52.567	0.388	32.870	0.890
339825.8	57.580	6.536	31.650	5.663
1895950.7	20.724	0.582	35.500	0.809
1752918.7	24.298	0.259	35.332	0.809
705030.4	33.546	2.136	37.655	1.861
2125764.2	54.245	1.359	35.362	1.375
635706.7	57.998	6.277	35.634	0.890
491357.1	174.465	3.689	35.226	3.478
739656.5	174.425	2.524	41.309	3.074
806440.4	181.758	0.453	37.762	0.890
833909.1	184.665	0.647	38.258	0.890
1585848.4	17.578	0.647	41.590	0.809
1547380.6	27.393	1.100	41.657	0.566
450301.3	32.456	6.536	43.768	1.133
7624965.3	44.173	0.777	44.207	0.971
1078809.0	54.591	0.777	43.844	1.133
1114110.1	60.699	0.971	41.585	1.052
954750.1	27.085	2.653	52.620	0.809
1264651.2	33.867	0.065	53.558	0.485
1485577.5	176.431	0.712	51.241	0.809
900485.7	177.653	0.712	51.827	0.647
746580.9	18.552	0.971	54.772	1.861
1022714.8	18.780	0.841	58.605	0.728
991609.7	25.417	0.777	59.745	0.728
1492765.4	36.957	1.165	59.665	1.133
841270.9	56.014	4.401	54.722	5.986
1892077.1	175.021	3.042	59.500	1.052
1058395.8	14.000	0.582	60.808	0.809
476425.3	62.236	3.365	61.799	4.692
1185195.6	71.380	1.941	60.772	0.971
800056.4	171.813	0.906	66.060	0.566
862693.2	22.119	0.712	69.670	0.647
947948.3	175.404	0.712	70.548	1.052
6559207.3	159.365	0.388	159.477	0.728
803276.4	22.087	2.071	172.970	0.971
978952.6	27.406	1.359	174.387	2.589
819794.9	32.358	2.589	173.156	0.971
1334617.2	40.229	0.841	176.438	0.728
1723341.3	43.668	0.582	173.265	0.971
1589509.0	52.906	0.518	175.777	1.213
1546318.6	56.701	2.200	174.617	1.618
1454746.8	66.680	0.518	173.697	0.971
557356.6	71.090	2.524	173.068	1.941
4472298.8	177.219	0.518	176.988	0.890
3066758.9	177.803	0.777	177.712	0.647
854347.4	33.459	1.035	181.799	0.971
1241957.1	37.832	0.971	181.748	0.890
646585.6	53.501	0.971	179.016	2.669
699166.0	55.527	2.459	179.594	1.941
682669.5	29.996	0.777	184.682	0.728
3526815.1	13.573	0.518	13.647	0.971
2330235.9	27.501	0.712	14.022	0.485
781170.6	35.486	0.906	14.424	0.728
772727.9	58.430	0.971	14.453	0.566
7259361.5	20.226	0.259	20.254	0.566
1005919.4	58.534	0.712	18.700	0.566
1465632.7	14.063	0.065	27.407	0.485
4019431.1	21.720	1.100	22.869	0.404
698068.4	35.656	1.683	26.813	2.750
960680.1	60.806	1.488	27.463	0.890
884729.3	20.367	0.906	32.376	1.456
1209350.9	28.331	1.100	30.608	1.375
1072270.3	32.298	3.171	31.344	0.566
884909.0	37.845	1.165	33.498	1.213
1486864.0	53.570	0.647	33.867	0.404
1167939.1	18.734	0.453	35.695	1.052
1195597.4	176.420	0.906	40.226	1.699
822901.9	177.757	0.712	39.967	1.294
1293045.9	28.176	0.841	43.759	0.485
2454294.8	45.079	1.165	45.002	1.133
1887703.7	29.846	0.712	54.076	0.809
992775.7	20.719	0.324	56.931	0.566
792514.7	24.308	0.712	54.155	0.809
1602834.6	35.930	0.906	60.307	0.728
7889293.0	56.775	0.712	56.707	0.971
1145588.4	17.689	0.777	60.700	0.971
956851.5	27.526	1.100	60.778	1.052
3832674.3	61.949	0.647	61.972	0.809
3461320.8	175.245	1.294	60.825	0.971
818546.2	173.797	1.424	66.658	0.728
880276.8	174.438	2.071	71.711	0.647
1989303.0	159.087	1.488	159.369	2.184
834005.5	24.080	1.294	176.896	0.728
1926296.3	44.291	1.553	172.601	1.537
1756867.5	51.140	0.712	176.358	0.809
2790281.3	59.728	0.841	174.954	1.375
791293.9	33.696	0.777	182.773	0.404
905383.6	54.559	0.906	181.730	1.052
3168095.9	179.790	0.582	179.778	0.809
3765871.8	13.050	0.518	13.061	0.647
1151385.2	26.195	0.971	14.552	0.728
1002577.0	57.048	0.906	20.642	0.566
914551.5	33.155	2.200	27.616	2.184
1588342.2	60.305	0.777	22.876	0.566
1338171.0	21.895	1.035	34.403	1.618
1047771.1	24.678	1.165	34.223	1.375
2616576.6	32.527	0.129	32.590	0.485
2045626.3	54.063	0.906	29.838	0.728
1097037.1	61.415	1.424	34.215	0.890
2515524.7	21.649	0.259	35.890	0.809
18707837.3	43.686	0.518	43.692	0.647
1195562.5	173.379	0.971	43.652	0.647
1641849.9	28.044	1.553	54.539	0.971
1207803.8	35.471	0.841	56.967	0.809
1938285.4	20.785	0.647	61.054	0.485
829132.5	24.538	0.712	61.787	0.971
934751.1	172.015	0.841	67.138	0.647
1275390.0	159.835	1.230	159.481	1.861
686966.7	29.845	1.941	176.058	2.103
1080886.3	49.195	1.812	176.824	0.728
1719334.5	59.262	1.230	176.110	1.133
624595.3	15.278	2.071	14.959	2.831
3251253.5	22.692	1.683	20.674	0.728
1818752.1	60.215	0.518	21.735	0.324
992354.1	57.067	1.035	23.082	0.566
1072676.5	31.528	0.388	32.985	0.728
1286978.8	52.626	0.453	31.435	0.809
1769076.3	20.765	0.129	36.879	0.809
1623722.0	172.129	0.518	44.318	0.971
1042983.1	23.116	0.453	56.932	0.809
773717.3	43.941	1.747	174.988	3.236
2598091.9	58.925	1.553	173.564	0.809
968178.4	18.689	0.518	14.513	0.971
12751666.4	18.310	0.194	18.311	0.485
1482788.3	59.602	0.971	23.768	0.566
1806813.5	54.276	1.359	33.352	1.537
559321.9	175.294	4.077	43.977	1.537
998583.6	45.956	1.035	174.161	3.721
4569297.5	60.773	0.712	175.204	1.294
4392916.6	19.244	0.324	19.230	0.809
780950.7	44.378	5.371	45.468	3.074
889587.5	174.326	2.718	45.814	1.213
444759.8	58.382	2.653	26.251	1.618
680665.3	45.454	1.424	174.728	0.890
1780389.7	20.696	0.518	21.071	2.265
2082375.7	30.165	1.165	29.954	1.213
1164144.9	56.224	1.100	176.443	1.375
552143.8	19.543	1.424	19.718	2.508
4799422.2	29.860	0.453	29.723	0.647
777514.0	59.960	0.971	177.024	0.728
624032.0	31.173	5.824	30.610	0.566
1748796.8	18.345	1.812	18.264	1.537
1388646.2	30.908	0.518	31.089	1.052
396637.1	31.315	2.653	32.380	1.133
2563030.7	21.680	1.100	21.273	1.052
1486115.6	29.638	0.647	32.565	0.971
477723.9	33.132	6.536	33.304	3.640
1400762.6	33.796	1.488	33.737	1.618
1379173.6	33.330	0.388	33.624	0.728
2319958.7	33.927	0.065	33.902	0.647
10145610.4	21.335	0.065	21.389	0.566
1605705.8	24.428	1.488	22.022	0.971
872614.2	69.895	0.777	22.157	0.809
2428722.6	21.736	0.777	22.863	0.971
1050735.0	52.092	0.647	40.869	0.566
2242681.4	43.257	0.647	43.283	0.566
1467592.8	42.844	2.977	42.223	1.941
1107063.6	35.674	0.971	58.511	0.728
891229.0	38.380	1.294	58.563	0.971
1855302.3	138.192	1.165	138.150	1.133
803066.4	36.212	1.424	173.025	1.052
12415304.6	21.769	0.324	21.731	0.566
2209956.7	20.588	0.259	23.030	0.566
935590.3	52.322	1.165	41.310	0.809
1420490.4	44.322	3.689	43.764	1.133
704989.6	34.083	2.653	61.205	1.861
799784.7	22.249	1.359	20.794	2.669
848843.1	20.150	0.518	22.667	0.324
3114513.7	44.646	0.259	44.519	0.485
12053178.5	22.151	0.388	22.075	0.566
